starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 25 21:37:38 2016	1469493458	11	9	20	8
Mon Jul 25 21:37:38 2016	1469493458	1	20	20	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	11	9	21	7
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	11	9	21	7
Mon Jul 25 21:37:38 2016	1469493458	11	9	21	8
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	19
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	15
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	9
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	19	21	19
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	11	9	21	8
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	9
Mon Jul 25 21:37:38 2016	1469493458	10	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	19
Mon Jul 25 21:37:38 2016	1469493458	11	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	8	13	21	13
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	11	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	19
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	7	13	21	13
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	4	17	21	13
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	13
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	6	15	21	11
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	11	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	19
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	1	20	21	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	9	12	21	5
Mon Jul 25 21:37:38 2016	1469493458	5	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	2	19	21	17
Mon Jul 25 21:37:38 2016	1469493458	11	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	14
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	14
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	5	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	2	20	21	17
Mon Jul 25 21:37:38 2016	1469493458	2	20	21	17
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	5	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	6	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	6	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	14
Mon Jul 25 21:37:38 2016	1469493458	5	16	21	9
Mon Jul 25 21:37:38 2016	1469493458	7	14	21	14
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	2	20	21	17
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	11	10	21	8
Mon Jul 25 21:37:38 2016	1469493458	0	21	21	21
Mon Jul 25 21:37:38 2016	1469493458	6	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	21	22	21
Mon Jul 25 21:37:38 2016	1469493458	0	21	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	21	22	21
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	10
Mon Jul 25 21:37:38 2016	1469493458	0	21	22	21
Mon Jul 25 21:37:38 2016	1469493458	7	14	22	14
Mon Jul 25 21:37:38 2016	1469493458	5	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	2	19	22	17
Mon Jul 25 21:37:38 2016	1469493458	5	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	10
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	10
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	5	16	22	9
Mon Jul 25 21:37:38 2016	1469493458	11	10	22	8
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	17
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	21
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	5	17	22	10
Mon Jul 25 21:37:38 2016	1469493458	7	14	22	14
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	21
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	18
Mon Jul 25 21:37:38 2016	1469493458	11	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	21
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	18
Mon Jul 25 21:37:38 2016	1469493458	11	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	14
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	11	10	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	9	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	9	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	12	9	22	6
Mon Jul 25 21:37:38 2016	1469493458	12	9	22	6
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	11	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	6	16	22	14
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	6	16	22	14
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	14
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	14
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	14
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	19
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	8	14	22	14
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	18
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	19
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	8	14	22	14
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	18
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	16
Mon Jul 25 21:37:38 2016	1469493458	2	20	22	19
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	8	14	22	14
Mon Jul 25 21:37:38 2016	1469493458	8	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	21
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	10	13	22	13
Mon Jul 25 21:37:38 2016	1469493458	8	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	21
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	18
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	12
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	10	12	22	11
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	8	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	10	13	22	13
Mon Jul 25 21:37:38 2016	1469493458	9	13	22	12
Mon Jul 25 21:37:38 2016	1469493458	12	11	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	6	16	22	16
Mon Jul 25 21:37:38 2016	1469493458	10	12	22	11
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	12
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	7	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	8	15	22	15
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	9	14	22	13
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	10	12	22	11
Mon Jul 25 21:37:38 2016	1469493458	12	10	22	9
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	3	19	22	18
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	22	19
Mon Jul 25 21:37:38 2016	1469493458	10	12	22	11
Mon Jul 25 21:37:38 2016	1469493458	7	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	21
Mon Jul 25 21:37:38 2016	1469493458	12	11	23	9
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	19
Mon Jul 25 21:37:38 2016	1469493458	7	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	20
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	21
Mon Jul 25 21:37:38 2016	1469493458	8	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	4	18	23	14
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	19
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	15
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	9	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	12	11	23	9
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	8	15	23	12
Mon Jul 25 21:37:38 2016	1469493458	0	22	23	20
Mon Jul 25 21:37:38 2016	1469493458	6	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	10
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	3	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	12
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	10	12	23	10
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	10
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	10
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	16
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	7	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	10
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	21
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	7	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	12
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	15
Mon Jul 25 21:37:38 2016	1469493458	7	15	23	15
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	5
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	5
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	17
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	16
Mon Jul 25 21:37:38 2016	1469493458	2	21	23	16
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	5
Mon Jul 25 21:37:38 2016	1469493458	10	12	23	10
Mon Jul 25 21:37:38 2016	1469493458	5	18	23	17
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	15
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	16
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	16
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	10
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	10
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	11	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	11	12	23	10
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	13
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	20
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	10
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	23
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	22	23	21
Mon Jul 25 21:37:38 2016	1469493458	1	23	23	21
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	16
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	1	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	18
